id,subset,key,smiles,formula,level,mwt,nH,nC,nCl,E,H,S,G,dE,dH,dS,dG,zpe,homo,lumo,gap,Mu,alpha,tMu,rotA,rotB,rotC
3-0349,monoCl,HIRZEHMKZIGJPZ-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc1c2cc2c(c1)cc1c(c2)c2ccccc2cc1,C26H15Cl,r2scan,362.859,15,26,1,-1459.814077078734,-1459.472164368,0.0002207285,-1459.5379745576,8.603390236038,8.3606177052,0.0019689749,7.7735676685,0.3215957048,-5.0159,-2.8743,2.1416,2.31828,398.16791,-0.84768 0.33659 -0.00002,0.016379,0.002296,0.002014
3-0349,monoCl,HIRZEHMKZIGJPZ-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc1c2cc2c(c1)cc1c(c2)c2ccccc2cc1,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.900642207016,-1460.5587294963,0.0002207285,-1460.6245396859,8.479808904978,8.2370363739,0.0019689749,7.6499863387,0.3215957048,-7.4333,-0.5658,6.8675,2.32051,371.29587,-0.83823 0.36170 -0.00001,0.016379,0.002296,0.002014
3-0350,monoCl,HIWJYIROQOUYCM-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1Cl)ccc1c2cccc1,C22H13Cl,xtb2,312.799,13,22,1,-58.314126952297,-58.02682550376,0.000205723495,-58.08816196391,9.263805716138,9.061483289281,0.001561782067,8.59583796504,0.269263344403,-10.0737,-7.6038,2.46992221211,1.94,239.907894,0.000 -0.763 0.000,0.01333983,0.005751191,0.004018639
3-0350,monoCl,HIWJYIROQOUYCM-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1Cl)ccc1c2cccc1,C22H13Cl,r2scan,312.799,13,22,1,-1306.205809779823,-1305.9124468946,0.0001997069,-1305.971989516,7.318530657569,7.1101450694,0.0016758679,6.6104849295,0.2757948239,-5.3312,-2.531,2.8002,1.87081,302.37437,0.00000 -0.73602 -0.00002,0.013107,0.005728,0.003986
3-0350,monoCl,HIWJYIROQOUYCM-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1Cl)ccc1c2cccc1,C22H13Cl,d4tzvp,312.799,13,22,1,-1307.137200215219,-1306.84383733,0.0001997069,-1306.9033799514,7.217669798993,7.0092842106,0.0016758679,6.509624072,0.2757948239,-7.8785,-0.1456,7.7329,1.85499,289.94043,0.00000 -0.72979 -0.00001,0.013107,0.005728,0.003986
3-0351,monoCl,HIYASXJYPJOJBQ-UHFFFAOYSA-N,c1cc(Cl)cc2c1cc1-c3cccc4c3c3c1c2ccc3cc4,C22H11Cl,xtb2,310.783,11,22,1,-57.297028164713,-57.032119817253,0.000197884054,-57.091118947932,9.033672456426,8.849022073886,0.001486745458,8.405748914364,0.248141759962,-10.3035,-7.8268,2.476673618421,2.154,234.416346,0.765 -0.365 0.000,0.02113319,0.0047599,0.003884892
3-0351,monoCl,HIYASXJYPJOJBQ-UHFFFAOYSA-N,c1cc(Cl)cc2c1cc1-c3cccc4c3c3c1c2ccc3cc4,C22H11Cl,r2scan,310.783,11,22,1,-1304.999565292675,-1304.7295387527,0.0001942967,-1304.7874683255,7.106829541791,6.9170593379,0.0015939743,6.4418157748,0.2535280031,-5.5799,-2.7601,2.8198,2.00422,298.48953,0.67350 -0.41004 0.00004,0.020973,0.004718,0.003852
3-0351,monoCl,HIYASXJYPJOJBQ-UHFFFAOYSA-N,c1cc(Cl)cc2c1cc1-c3cccc4c3c3c1c2ccc3cc4,C22H11Cl,d4tzvp,310.783,11,22,1,-1305.917827619681,-1305.6478010796998,0.0001942967,-1305.7057306524998,7.008356258135,6.8185860541,0.0015939743,6.3433424921,0.2535280031,-8.089,-0.3993,7.6897,2.10491,285.57085,0.71118 -0.42427 0.00005,0.020973,0.004718,0.003852
3-0352,monoCl,HJFGFFKIENRXIK-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1ccccc1cc2Cl,C22H13Cl,xtb2,312.799,13,22,1,-58.306511622862,-58.019799613424,0.000207552724,-58.081681458102,9.256190386703,9.054457398945,0.001559952838,8.589357459232,0.268714196017,-9.8052,-8.0138,1.791466715813,1.994,239.898432,-0.143 0.771 0.000,0.01673401,0.004405705,0.003487517
3-0352,monoCl,HJFGFFKIENRXIK-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1ccccc1cc2Cl,C22H13Cl,r2scan,312.799,13,22,1,-1306.197410608029,-1305.9044908952,0.0002014651,-1305.96455771,7.310131485775,7.10218907,0.0016741097,6.6030531235,0.2754306502,-4.9445,-2.9741,1.9704,1.87658,324.33719,-0.12675 0.72733 -0.00003,0.016498,0.004374,0.003457
3-0352,monoCl,HJFGFFKIENRXIK-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1ccccc1cc2Cl,C22H13Cl,d4tzvp,312.799,13,22,1,-1307.123644315825,-1306.830724603,0.0002014651,-1306.8907914178,7.204113899599,6.9961714836,0.0016741097,6.4970355384,0.2754306502,-7.3474,-0.6696,6.6778,1.84964,309.00602,-0.08940 0.72218 -0.00002,0.016498,0.004374,0.003457
3-0353,monoCl,HJODKSAWPLGGQR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)c1c(cc3)cc2c(c1)ccc(c2)Cl,C20H11Cl,xtb2,286.761,11,20,1,-52.927546497844,-52.676922764276,0.000197087373,-52.735684364683,8.250783532287,8.075696706879,0.001381135883,7.663911042485,0.234182943218,-9.6771,-8.1391,1.538031470946,2.052,214.178071,0.807 0.004 0.000,0.03087301,0.004156718,0.003663472
3-0353,monoCl,HJODKSAWPLGGQR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)c1c(cc3)cc2c(c1)ccc(c2)Cl,C20H11Cl,r2scan,286.761,11,20,1,-1228.708190278208,-1228.4526225376,0.0001923293,-1228.5099655285,6.47988670186,6.2998543364,0.0014825293,5.8578381112,0.2394874485,-4.768,-3.0589,1.7091,1.66791,291.53905,0.65590 -0.01973 0.00000,0.030466,0.004123,0.003631
3-0353,monoCl,HJODKSAWPLGGQR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)c1c(cc3)cc2c(c1)ccc(c2)Cl,C20H11Cl,d4tzvp,286.761,11,20,1,-1229.548291703147,-1229.2927239625,0.0001923293,-1229.3500669534,6.384442257167,6.2044098915,0.0014825293,5.7623936674,0.2394874485,-7.2093,-0.6786,6.5307,1.61528,276.17879,0.63266 -0.05992 0.00001,0.030466,0.004123,0.003631
3-0354,monoCl,HKCNZUXLLAYXSU-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc1c2c2ccc3c(c2c2c1cccc2)cccc3,C26H15Cl,xtb2,362.859,15,26,1,-67.898198723229,-67.562623631298,0.000224775339,-67.629640398636,10.887726473738,10.651293573767,0.001838418785,10.103169011724,0.314994254546,-10.0431,-7.5795,2.46352520838,2.452,279.787816,0.847 0.459 -0.043,0.009953148,0.003994768,0.002931201
3-0354,monoCl,HKCNZUXLLAYXSU-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc1c2c2ccc3c(c2c2c1cccc2)cccc3,C26H15Cl,r2scan,362.859,15,26,1,-1459.801434532951,-1459.4579416358,0.0002167924,-1459.5225783014,8.590747690255,8.346394973,0.001972911,7.7581714123,0.3236690217,-5.321,-2.4724,2.8486,2.23823,356.07998,0.78473 0.39804 -0.03418,0.00988,0.003928,0.002884
3-0354,monoCl,HKCNZUXLLAYXSU-UHFFFAOYSA-N,Clc1ccc2c(c1)ccc1c2c2ccc3c(c2c2c1cccc2)cccc3,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.891258971566,-1460.5477660744,0.0002167924,-1460.61240274,8.470425669528,8.226072952,0.001972911,7.6378493928,0.3236690217,-7.8086,-0.085,7.7236,2.23817,339.60419,0.77971 0.40706 -0.04148,0.00988,0.003928,0.002884
3-0355,monoCl,HLLYGJZPIMMSJK-UHFFFAOYSA-N,c1ccc2c(c1)c1-c3cc4ccccc4c4c3c(-c1cc2)cc(c4)Cl,C24H13Cl,xtb2,336.821,13,24,1,-62.604839763233,-62.304883000868,0.000214564075,-62.368855279714,9.967925784344,9.757669100419,0.001659347743,9.262934569474,0.280943715405,-10.1378,-8.0402,2.09762464529,2.396,257.168113,-0.205 0.920 -0.000,0.009716103,0.005271208,0.003417264
3-0355,monoCl,HLLYGJZPIMMSJK-UHFFFAOYSA-N,c1ccc2c(c1)c1-c3cc4ccccc4c4c3c(-c1cc2)cc(c4)Cl,C24H13Cl,r2scan,336.821,13,24,1,-1382.409205246756,-1382.1034051256,0.0002096455,-1382.1659109388,7.857493949966,7.6413920868,0.0017793417,7.1108812189,0.2870818466,-5.4122,-2.9505,2.4617,2.24821,329.9674,-0.23487 0.85274 -0.00004,0.009631,0.005224,0.003387
3-0355,monoCl,HLLYGJZPIMMSJK-UHFFFAOYSA-N,c1ccc2c(c1)c1-c3cc4ccccc4c4c3c(-c1cc2)cc(c4)Cl,C24H13Cl,d4tzvp,336.821,13,24,1,-1383.413059114252,-1383.1072589931,0.0002096455,-1383.1697648063,7.74790678246,7.5318049191,0.0017793417,7.0012940525,0.2870818466,-7.99,-0.6466,7.3434,2.29652,314.16205,-0.27794 0.85969 -0.00004,0.009631,0.005224,0.003387
3-0356,monoCl,HLPMMWMGCOFKGU-UHFFFAOYSA-N,c1ccc2c3c1ccc1c3c3c4c2cccc4ccc3c(c1)Cl,C22H11Cl,xtb2,310.783,11,22,1,-57.339484755732,-57.073979305559,0.000196154602,-57.132462800152,9.076129047445,8.890881562192,0.00148847491,8.447092766584,0.248890553474,-10.0372,-7.7702,2.267005666164,2.242,234.650551,-0.315 -0.824 -0.000,0.01166859,0.008584252,0.00494578
3-0356,monoCl,HLPMMWMGCOFKGU-UHFFFAOYSA-N,c1ccc2c3c1ccc1c3c3c4c2cccc4ccc3c(c1)Cl,C22H11Cl,r2scan,310.783,11,22,1,-1305.045619804178,-1304.773770861,0.000190332,-1304.8305183365,7.152884053294,6.9612914462,0.001597939,6.4848657858,0.2558226528,-5.2088,-2.6577,2.5511,2.07944,287.26719,-0.27422 -0.77077 -0.00086,0.011559,0.008505,0.0049
3-0356,monoCl,HLPMMWMGCOFKGU-UHFFFAOYSA-N,c1ccc2c3c1ccc1c3c3c4c2cccc4ccc3c(c1)Cl,C22H11Cl,d4tzvp,310.783,11,22,1,-1305.962166236938,-1305.6903172937,0.000190332,-1305.7470647692,7.052694875392,6.8611022681,0.001597939,6.3846766088,0.2558226528,-7.5885,-0.3773,7.2112,2.1065,278.00225,-0.29305 -0.77520 -0.00091,0.011559,0.008505,0.0049
3-0357,monoCl,HMNAWSFVQJBCFY-UHFFFAOYSA-N,c1cc2c(Cl)cc3c(c2c2c1cc1c(c2)cccc1)c1ccccc1cc3,C26H15Cl,xtb2,362.859,15,26,1,-67.898606343164,-67.56372099131,0.000224980441,-67.630798909832,10.888134093673,10.652390933779,0.001838213683,10.10432752292,0.314233549848,-9.9542,-7.7387,2.215566014971,2.168,279.876901,-0.273 -0.808 -0.024,0.008100628,0.0053776,0.003459514
3-0357,monoCl,HMNAWSFVQJBCFY-UHFFFAOYSA-N,c1cc2c(Cl)cc3c(c2c2c1cc1c(c2)cccc1)c1ccccc1cc3,C26H15Cl,r2scan,362.859,15,26,1,-1459.800497445552,-1459.4576013591,0.0002162289,-1459.5220700189,8.589810602856,8.3460546963,0.0019734745,7.7576631298,0.3230635936,-5.1276,-2.6932,2.4344,2.10091,349.97832,-0.27863 -0.77814 -0.00678,0.007938,0.005315,0.003405
3-0357,monoCl,HMNAWSFVQJBCFY-UHFFFAOYSA-N,c1cc2c(Cl)cc3c(c2c2c1cc1c(c2)cccc1)c1ccccc1cc3,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.887434503562,-1460.5445384170998,0.0002162289,-1460.6090070768998,8.466601201524,8.2228452947,0.0019734745,7.6344537297,0.3230635936,-7.6143,-0.3112,7.3031,2.07634,335.72434,-0.24114 -0.78040 -0.01081,0.007938,0.005315,0.003405
3-0358,monoCl,HNLYRTXQCCWTHL-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2c(Cl)cc3c(c2cc1)c1ccccc1cc3,C26H15Cl,xtb2,362.859,15,26,1,-67.895885890752,-67.560745716311,0.00022316092,-67.627281144701,10.885413641261,10.64941565878,0.001840033204,10.100809757789,0.314653173081,-10.0457,-7.4934,2.552313659632,1.776,279.897985,-0.453 -0.462 -0.264,0.01345097,0.003941096,0.003335529
3-0358,monoCl,HNLYRTXQCCWTHL-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2c(Cl)cc3c(c2cc1)c1ccccc1cc3,C26H15Cl,r2scan,362.859,15,26,1,-1459.794803859628,-1459.4517057762,0.0002149924,-1459.5158057652,8.584117016932,8.3401591134,0.001974711,7.7513988761,0.3234256272,-5.3204,-2.4726,2.8478,1.66182,356.17202,-0.46187 -0.37444 -0.27188,0.013094,0.003888,0.003293
3-0358,monoCl,HNLYRTXQCCWTHL-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2c(Cl)cc3c(c2cc1)c1ccccc1cc3,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.883669006002,-1460.5405709226,0.0002149924,-1460.6046709116,8.462835703964,8.2188778002,0.001974711,7.6301175644,0.3234256272,-7.8532,-0.0985,7.7547,1.75646,338.97238,-0.51432 -0.37835 -0.26429,0.013094,0.003888,0.003293
3-0359,monoCl,HNUPJHIREPDNSF-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)c1ccc2c(c1cc4ccc3)c(Cl)ccc2,C24H13Cl,xtb2,336.821,13,24,1,-62.591939342804,-62.292008172889,0.000212654263,-62.355411041332,9.955025363915,9.74479427244,0.001661257555,9.249490331092,0.281063655376,-10.033,-8.027,2.006073514833,1.379,257.138917,0.071 0.463 -0.274,0.01353584,0.004898987,0.003687223
3-0359,monoCl,HNUPJHIREPDNSF-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)c1ccc2c(c1cc4ccc3)c(Cl)ccc2,C24H13Cl,r2scan,336.821,13,24,1,-1382.391272770046,-1382.0846030936,0.0002063169,-1382.1461164871,7.839561473256,7.6225900548,0.0017826703,7.0910867672,0.2884043871,-5.2835,-2.9668,2.3167,1.26275,330.3261,0.16657 0.38217 -0.27019,0.013401,0.004826,0.003631
3-0359,monoCl,HNUPJHIREPDNSF-UHFFFAOYSA-N,c1ccc2-c3c4c(-c2c1)c1ccc2c(c1cc4ccc3)c(Cl)ccc2,C24H13Cl,d4tzvp,336.821,13,24,1,-1383.394631220701,-1383.0879615443,0.0002063169,-1383.1494749378,7.729478888909,7.5125074703,0.0017826703,6.981004184,0.2884043871,-7.7347,-0.6738,7.0609,1.30494,316.65997,0.13789 0.40928 -0.27758,0.013401,0.004826,0.003631
3-0360,monoCl,HOANVDDPZXATOE-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1Cl,C20H11Cl,xtb2,286.761,11,20,1,-52.926162973238,-52.675370058614,0.000197175956,-52.734158069776,8.249400007681,8.074144001217,0.0013810473,7.662384747578,0.23433245388,-9.6538,-8.1308,1.522931748427,1.637,214.206222,0.229 0.602 0.000,0.02053497,0.005850964,0.004553538
3-0360,monoCl,HOANVDDPZXATOE-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1Cl,C20H11Cl,r2scan,286.761,11,20,1,-1228.705585328956,-1228.4497223716,0.0001921453,-1228.5070104831,6.477281752608,6.2969541704,0.0014827133,5.8548830658,0.2397780762,-4.7701,-3.079,1.6911,1.35547,282.92118,0.11784 0.52009 0.00001,0.02018,0.005807,0.004509
3-0360,monoCl,HOANVDDPZXATOE-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3cc2ccccc2c1Cl,C20H11Cl,d4tzvp,286.761,11,20,1,-1229.546670084022,-1229.2908071266,0.0001921453,-1229.3480952381,6.382820638042,6.2024930556,0.0014827133,5.7604219521,0.2397780762,-7.2034,-0.7202,6.4832,1.29542,270.59512,0.08072 0.50322 0.00001,0.02018,0.005807,0.004509
3-0361,monoCl,HOBDBNGCWQWILL-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c(Cl)cc4cc1c3c2ccccc12,C22H11Cl,xtb2,310.783,11,22,1,-57.248103647793,-56.983839559769,0.000201429588,-57.043895791533,8.984747939506,8.800741816402,0.001483199924,8.358525757965,0.247077094494,-9.8412,-7.9036,1.937600727451,2.294,231.726239,0.609 0.666 -0.000,0.01835703,0.004994657,0.003926358
3-0361,monoCl,HOBDBNGCWQWILL-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c(Cl)cc4cc1c3c2ccccc12,C22H11Cl,r2scan,310.783,11,22,1,-1304.944707029814,-1304.6754580034,0.000196943,-1304.7341765573,7.05197127893,6.8629785886,0.001591328,6.3885240066,0.252367529,-4.9892,-2.7715,2.2177,2.09711,317.84254,0.54616 0.61840 0.00000,0.018161,0.004942,0.003885
3-0361,monoCl,HOBDBNGCWQWILL-UHFFFAOYSA-N,c1cc2ccc3c4c2c(c1)c(Cl)cc4cc1c3c2ccccc12,C22H11Cl,d4tzvp,310.783,11,22,1,-1305.859159391214,-1305.5899103648,0.000196943,-1305.6486289187,6.949688029668,6.7606953392,0.001591328,6.2862407583,0.252367529,-7.3706,-0.4914,6.8792,2.07531,301.37143,0.54028 0.61215 0.00002,0.018161,0.004942,0.003885
3-0362,monoCl,HOBVWZNHUPWFML-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3ccc2c1ccc(c2)Cl,C20H11Cl,xtb2,286.761,11,20,1,-52.936521647804,-52.685366376746,0.000197272558,-52.744183189787,8.259758682247,8.084140319349,0.001380950698,7.672409867589,0.234685756923,-9.9135,-7.7133,2.200198949522,2.299,214.218582,-0.892 0.149 -0.000,0.03750018,0.004106652,0.00370132
3-0362,monoCl,HOBVWZNHUPWFML-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3ccc2c1ccc(c2)Cl,C20H11Cl,r2scan,286.761,11,20,1,-1228.717783532503,-1228.4618177861,0.0001925499,-1228.5192265327,6.489479956155,6.3090495849,0.0014823087,5.8670991154,0.2398335031,-5.0492,-2.6137,2.4355,1.98261,282.81376,-0.76150 0.16886 0.00001,0.037179,0.004061,0.003661
3-0362,monoCl,HOBVWZNHUPWFML-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1)ccc1c3ccc2c1ccc(c2)Cl,C20H11Cl,d4tzvp,286.761,11,20,1,-1229.5623503707,-1229.3063846243,0.0001925499,-1229.3637933709,6.39850092472,6.2180705533,0.0014823087,5.7761200849,0.2398335031,-7.6173,-0.0956,7.5217,1.96297,267.65515,-0.75216 0.17513 0.00003,0.037179,0.004061,0.003661
3-0363,monoCl,HOKQEIPGVLFITH-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)cc1c3c2c2cccc4c2c(c3ccc1)ccc4,C24H13Cl,xtb2,336.821,13,24,1,-62.600525266378,-62.300806306729,0.000209413619,-62.363242977141,9.963611287489,9.75359240628,0.001664498199,9.257322266901,0.281146312531,-9.5777,-8.1327,1.445033895781,1.425,257.289683,-0.099 0.434 0.341,0.01048203,0.007437769,0.004652154
3-0363,monoCl,HOKQEIPGVLFITH-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)cc1c3c2c2cccc4c2c(c3ccc1)ccc4,C24H13Cl,r2scan,336.821,13,24,1,-1382.396596330226,-1382.0899201935,0.0002022866,-1382.1502319518,7.844885033436,7.6279071547,0.0017867006,7.0952022319,0.2888014137,-4.6917,-3.0904,1.6013,1.23287,329.35086,-0.16385 0.34543 0.29849,0.010376,0.007266,0.004584
3-0363,monoCl,HOKQEIPGVLFITH-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)cc1c3c2c2cccc4c2c(c3ccc1)ccc4,C24H13Cl,d4tzvp,336.821,13,24,1,-1383.394304015568,-1383.0876278789,0.0002022866,-1383.1479396372,7.729151683776,7.5121738049,0.0017867006,6.9794688834,0.2888014137,-6.9565,-0.9217,6.0348,1.35136,317.84218,-0.22000 0.37208 0.30953,0.010376,0.007266,0.004584
3-0364,monoCl,HPTBUFQKPZHFIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1-c3c(Cl)ccc4c3c(-c1c2)cc1c4cccc1,C24H13Cl,xtb2,336.821,13,24,1,-62.609559505717,-62.309515296762,0.00021378504,-62.373255306332,9.972645526828,9.762301396313,0.001660126778,9.267334596092,0.281169491584,-10.1022,-7.7702,2.331974707285,2.05,257.207576,-0.470 0.655 -0.000,0.01206816,0.004641031,0.00335197
3-0364,monoCl,HPTBUFQKPZHFIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1-c3c(Cl)ccc4c3c(-c1c2)cc1c4cccc1,C24H13Cl,r2scan,336.821,13,24,1,-1382.413813695473,-1382.108061163,0.000208669,-1382.1702758371,7.862102398683,7.6460481242,0.0017803182,7.1152461172,0.2871097662,-5.3181,-2.6575,2.6606,1.87931,341.85065,-0.44874 0.58762 0.00000,0.011904,0.004607,0.003321
3-0364,monoCl,HPTBUFQKPZHFIW-UHFFFAOYSA-N,c1ccc2c(c1)cc1-c3c(Cl)ccc4c3c(-c1c2)cc1c4cccc1,C24H13Cl,d4tzvp,336.821,13,24,1,-1383.417238724836,-1383.1114861923,0.000208669,-1383.1737008664,7.752086393044,7.5360321183,0.0017803182,7.0052301126,0.2871097662,-7.8292,-0.318,7.5112,1.91608,323.57763,-0.46337 0.59460 0.00000,0.011904,0.004607,0.003321
3-0365,monoCl,HQBVDRZRURAKCI-UHFFFAOYSA-N,c1c2c(cc3c(c2)cccc3)c2c(c1)cc1c(c2)cc(c2c1cccc2)Cl,C26H15Cl,xtb2,362.859,15,26,1,-67.908981935321,-67.573858060214,0.000227668947,-67.64173755667,10.89850968583,10.662528002683,0.001835525177,10.115266169758,0.314259504935,-9.9811,-7.6854,2.295742402176,2.126,279.876092,-0.439 -0.712 -0.000,0.01499512,0.00270307,0.002290227
3-0365,monoCl,HQBVDRZRURAKCI-UHFFFAOYSA-N,c1c2c(cc3c(c2)cccc3)c2c(c1)cc1c(c2)cc(c2c1cccc2)Cl,C26H15Cl,r2scan,362.859,15,26,1,-1459.81598056812,-1459.4738941901,0.0002209404,-1459.5397675634,8.605293725424,8.3623475273,0.001968763,7.7753606743,0.3217508374,-5.1986,-2.5583,2.6403,1.88745,391.06204,-0.36410 -0.64717 -0.00005,0.014806,0.002683,0.002272
3-0365,monoCl,HQBVDRZRURAKCI-UHFFFAOYSA-N,c1c2c(cc3c(c2)cccc3)c2c(c1)cc1c(c2)cc(c2c1cccc2)Cl,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.903982818947,-1460.5618964409,0.0002209404,-1460.6277698141998,8.483149516909,8.2402033185,0.001968763,7.653216467,0.3217508374,-7.6689,-0.1915,7.4774,1.9237,365.75414,-0.37734 -0.65605 -0.00003,0.014806,0.002683,0.002272
3-0366,monoCl,HQMDXKQPYLRSDQ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)c(Cl)ccc2,C26H15Cl,xtb2,362.859,15,26,1,-67.903051158528,-67.568110689147,0.000227782539,-67.636024053162,10.892578909037,10.656780631616,0.001835411585,10.10955266625,0.314039335128,-9.8145,-7.9314,1.883084836969,2.103,279.86339,0.548 -0.620 0.000,0.02167072,0.002335676,0.002108429
3-0366,monoCl,HQMDXKQPYLRSDQ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)c(Cl)ccc2,C26H15Cl,r2scan,362.859,15,26,1,-1459.81038073878,-1459.4681920526,0.0002204114,-1459.5339077232,8.599693896084,8.3566453898,0.001969292,7.7695008341,0.3219198593,-5.0059,-2.8485,2.1574,1.95296,391.76232,0.50319 -0.58064 0.00001,0.021416,0.002317,0.002091
3-0366,monoCl,HQMDXKQPYLRSDQ-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)c(Cl)ccc2,C26H15Cl,d4tzvp,362.859,15,26,1,-1460.895909944011,-1460.5537212578,0.0002204114,-1460.6194369284,8.475076641973,8.2320281354,0.001969292,7.6448835812,0.3219198593,-7.4053,-0.5393,6.866,1.91279,369.6714,0.46011 -0.59549 0.00002,0.021416,0.002317,0.002091
3-0367,monoCl,HRLIUZCAFWWKAB-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c(c(c1)Cl)cc1c(c2)ccc2c1cccc2,C26H15Cl,xtb2,362.859,15,26,1,-67.9094005286,-67.574273648394,0.000227515557,-67.642107411629,10.898928279109,10.662943590863,0.001835678567,10.115636024717,0.314250656761,-10.0205,-7.7259,2.294554854412,1.928,279.872318,-0.213 0.728 -0.000,0.01338717,0.00305475,0.002487207
3-0367,monoCl,HRLIUZCAFWWKAB-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c(c(c1)Cl)cc1c(c2)ccc2c1cccc2,C26H15Cl,r2scan,362.859,15,26,1,-1459.81629130217,-1459.4742152821,0.0002209183,-1459.5400820877,8.605604459474,8.3626686193,0.0019687851,7.7756751986,0.3217137426,-5.238,-2.5985,2.6395,1.76357,387.73666,-0.17112 0.67240 0.00003,0.013203,0.003033,0.002466
